# BIDS-Eye synonym collision report
# Generated by RAG/audit_collisions.py

## task  (1184 concepts)
# CRITICAL=239  HIGH=1075  MEDIUM=8539  EMBED=0

CRITICAL resting_state_technical.synonyms["resting-state baseline"] (w=0.1, score=100) → calibration_baseline.synonym["resting-state baseline"]
CRITICAL eeg_motor_imagery_neurofeedback.synonyms["sensorimotor rhythm BCI"] (w=0.1, score=100) → sensorimotor_rhythm_bci.label["sensorimotor rhythm bci"]
CRITICAL electrical_stimulation.synonyms["Direct cortical stimulation"] (w=0.1, score=100) → direct_cortical_stimulation.label["direct cortical stimulation"]
CRITICAL electrical_stimulation.synonyms["tDCS"] (w=0.1, score=100) → physiological_neurostimulation.synonym["tdcs"]
CRITICAL breath_hold.synonyms["hypercapnia challenge"] (w=0.1, score=100) → hypercapnia_challenge.label["hypercapnia challenge"]
CRITICAL sleep_state.synonyms["SWS"] (w=0.1, score=100) → slow_wave_sleep.synonym["sws"]
CRITICAL deepmreye_closed_training.synonyms["deepmreye eyes-closed run"] (w=1.0, score=100) → deepmreye_resting_eyes_closed.synonym["deepmreye eyes-closed run"]
CRITICAL functional_localizer_general.synonyms["scout scan"] (w=0.1, score=100) → calibration_baseline.synonym["scout scan"]
CRITICAL blank_control_condition.synonyms["null condition"] (w=0.1, score=100) → calibration_baseline.synonym["null condition"]
CRITICAL baseline_general_task.synonyms["null condition"] (w=0.1, score=100) → calibration_baseline.synonym["null condition"]
CRITICAL control_condition_general.synonyms["null condition"] (w=0.1, score=100) → calibration_baseline.synonym["null condition"]
CRITICAL learning_and_memory.synonyms["memory encoding"] (w=0.1, score=100) → memory_encoding.label["memory encoding"]
CRITICAL learning_and_memory.synonyms["memory retrieval"] (w=0.1, score=100) → memory_retrieval_general.label["memory retrieval"]
CRITICAL learning_and_memory.synonyms["memory consolidation"] (w=0.1, score=100) → memory_consolidation.label["memory consolidation"]
CRITICAL learning_and_memory.synonyms["episodic memory task"] (w=0.1, score=100) → episodic_memory_task.label["episodic memory task"]
CRITICAL learning_and_memory.synonyms["implicit learning"] (w=0.1, score=100) → implicit_learning.label["implicit learning"]
CRITICAL learning_and_memory.synonyms["paired-associate learning"] (w=0.1, score=100) → associative.synonym["paired-associate learning"]
CRITICAL thinking_task_general.synonyms["self-referential processing"] (w=0.1, score=100) → self_referential_processing.label["self-referential processing"]
HIGH     visual_working_memory_long_immediate.synonyms["visuo-spatial working memory"] (w=0.1, score=98) → visual_working_memory_general.synonym["visuospatial working memory"]
HIGH     visual_working_memory_short_immediate.synonyms["visuo-spatial working memory"] (w=0.1, score=98) → visual_working_memory_general.synonym["visuospatial working memory"]
HIGH     paired_associates_learning_general.synonyms["paired-associates learning"] (w=0.1, score=98) → associative.synonym["paired-associate learning"]
HIGH     grammatical_processing.synonyms["grammaticality judgment task"] (w=0.1, score=98) → artificial_grammar_nebula.synonym["grammaticality judgement task"]
HIGH     sentence_processing.synonyms["grammaticality judgment task"] (w=0.1, score=98) → artificial_grammar_nebula.synonym["grammaticality judgement task"]
HIGH     auditory_gamma_entrainment.synonyms["40 Hz auditory entrainment"] (w=0.1, score=98) → auditory_entrainment_40hz.label["40hz auditory entrainment"]
HIGH     naturalistic_animal_behavior_viewing.synonyms["animal video task"] (w=0.1, score=97) → animal_stimuli_task.synonym["animal videos task"]
HIGH     free_recall_variant_1.synonyms["word list free recall"] (w=0.1, score=97) → pyfr_delayed_free_recall_word_lists.synonym["wordlist free recall"]
HIGH     free_recall_variant_1.synonyms["word-list free recall"] (w=0.1, score=97) → pyfr_delayed_free_recall_word_lists.synonym["wordlist free recall"]
HIGH     verbal_free_recall.synonyms["Word list free recall"] (w=0.1, score=97) → pyfr_delayed_free_recall_word_lists.synonym["wordlist free recall"]
HIGH     visual_oddball.synonyms["visual odd-ball task"] (w=0.1, score=97) → p300_visual_stimulation_ctos.synonym["visual oddball task"]
HIGH     visual_oddball.synonyms["visual odd ball task"] (w=0.1, score=97) → p300_visual_stimulation_ctos.synonym["visual oddball task"]
HIGH     cnos_visual_stimulation.synonyms["visual odd-ball task"] (w=0.1, score=97) → p300_visual_stimulation_ctos.synonym["visual oddball task"]
HIGH     visual_oddball_button_response.synonyms["visual P3b paradigm"] (w=0.1, score=97) → p300_visual_stimulation_ctos.synonym["visual p3 paradigm"]
HIGH     airpuff_stimulation_alternative_version.synonyms["air puff stimulation"] (w=0.1, score=97) → airpuff_stimulation.label["airpuff stimulation"]
HIGH     airpuff_stimulation_alternative_version.synonyms["air-puff stimulation"] (w=0.1, score=97) → airpuff_stimulation.label["airpuff stimulation"]
HIGH     ball_squeeze_task.synonyms["isometric handgrip task"] (w=0.1, score=97) → isometric_hand_grip_task.label["isometric hand grip task"]
HIGH     force_exertion_task.synonyms["isometric handgrip task"] (w=0.1, score=97) → isometric_hand_grip_task.label["isometric hand grip task"]
HIGH     motor_mapping_five_fingers.synonyms["fingertapping task"] (w=0.1, score=97) → finger_tapping_task.label["finger tapping task"]
HIGH     motor_mapping_five_fingers.synonyms["fingertapping task"] (w=0.1, score=97) → finger_tapping_task.synonym["finger tapping task"]
HIGH     hand_grasp_motor_task.synonyms["isometric handgrip task"] (w=0.1, score=97) → isometric_hand_grip_task.label["isometric hand grip task"]
HIGH     verb_generation_general.synonyms["covert verb generation"] (w=0.3, score=97) → overt_verb_generation.label["overt verb generation"]
HIGH     verb_generation_general.synonyms["overt verb generation"] (w=0.3, score=97) → covert_verb_generation.label["covert verb generation"]
HIGH     mental_imagery_general.synonyms["kinaesthetic imagery"] (w=0.1, score=97) → motor_imagery_vs_rest.synonym["kinesthetic imagery"]
HIGH     general_motion_task.synonyms["motion processing"] (w=0.1, score=97) → emotion_processing_regulation.synonym["emotion processing"]
HIGH     parahippocampal_place_area_mapper.synonyms["parahippocampal place area localiser"] (w=0.1, score=97) → faces_houses_perception_te27.synonym["parahippocampal place area localizer"]
HIGH     psilocybin_precision_mapping_task1.synonyms["psilocybin precision mapping task A"] (w=0.1, score=97) → psilocybin_precision_mapping_task2.label["psilocybin precision mapping task 2"]
HIGH     psilocybin_precision_mapping_task1.synonyms["psilocybin precision mapping task A"] (w=0.1, score=97) → psilocybin_precision_mapping_task3.label["psilocybin precision mapping task 3"]
HIGH     psilocybin_precision_mapping_task1.synonyms["psilocybin precision mapping task A"] (w=0.1, score=97) → psilocybin_precision_mapping_task4.label["psilocybin precision mapping task 4"]
HIGH     psilocybin_precision_mapping_task2.synonyms["psilocybin precision mapping task B"] (w=0.1, score=97) → psilocybin_precision_mapping_task1.label["psilocybin precision mapping task 1"]
HIGH     psilocybin_precision_mapping_task2.synonyms["psilocybin precision mapping task B"] (w=0.1, score=97) → psilocybin_precision_mapping_task3.label["psilocybin precision mapping task 3"]
HIGH     psilocybin_precision_mapping_task2.synonyms["psilocybin precision mapping task B"] (w=0.1, score=97) → psilocybin_precision_mapping_task4.label["psilocybin precision mapping task 4"]
HIGH     psilocybin_precision_mapping_task3.synonyms["psilocybin precision mapping task C"] (w=0.1, score=97) → psilocybin_precision_mapping_task1.label["psilocybin precision mapping task 1"]
HIGH     psilocybin_precision_mapping_task3.synonyms["psilocybin precision mapping task C"] (w=0.1, score=97) → psilocybin_precision_mapping_task2.label["psilocybin precision mapping task 2"]
HIGH     psilocybin_precision_mapping_task3.synonyms["psilocybin precision mapping task C"] (w=0.1, score=97) → psilocybin_precision_mapping_task4.label["psilocybin precision mapping task 4"]
HIGH     deepmreye_resting_eyes_closed.synonyms["DeepMReye eyes-closed run"] (w=1.0, score=96) → deepmreye_closed_training.synonym["deepmreye eyes closed run"]
HIGH     movie_viewing_variant_1.synonyms["naturalistic movie viewing 1"] (w=0.1, score=96) → movie_viewing.synonym["naturalistic movie viewing"]
HIGH     movie_viewing_variant_2.synonyms["naturalistic movie viewing 2"] (w=0.1, score=96) → movie_viewing.synonym["naturalistic movie viewing"]
HIGH     delayed_comparison.synonyms["delayed-match-to-sample task"] (w=0.1, score=96) → delayed_match_to_sample.label["delayed match-to-sample task"]
HIGH     semantic_encoding.synonyms["abstract-concrete judgment"] (w=0.1, score=96) → abstract_concrete_judgment.label["abstract/concrete judgment"]
HIGH     cued_recall_memory.synonyms["paired associate learning"] (w=0.1, score=96) → associative.synonym["paired-associate learning"]
HIGH     paired_associates_learning_general.synonyms["paired associate learning"] (w=0.1, score=96) → associative.synonym["paired-associate learning"]
HIGH     associative_learning_what_on.synonyms["Paired associate learning"] (w=0.1, score=96) → associative.synonym["paired-associate learning"]
HIGH     episodic_memory_control_pre.synonyms["episodic memory pre-intervention"] (w=0.1, score=96) → episodic_memory_pre_intervention.label["episodic memory (pre-intervention)"]
HIGH     go_no_go_b.synonyms["Go/Nogo task"] (w=0.1, score=96) → go_no_go_a.synonym["go/no-go task"]
HIGH     visual_oddball_button_response.synonyms["visual P3b task"] (w=0.1, score=96) → p300_visual_stimulation_ctos.synonym["visual p3 task"]
HIGH     eye_movement_task.synonyms["antisaccade task"] (w=0.1, score=96) → anti_saccade_task.label["anti-saccade task"]
HIGH     risky_decision_making.synonyms["Balloon Analogue Risk Task"] (w=0.1, score=96) → balloon_analog_risk_task.label["balloon analog risk task"]
HIGH     affective_detection_localizer.synonyms["emotion localizer"] (w=0.1, score=96) → motion_localizer.label["motion localizer"]
HIGH     probability_decision_making.synonyms["Balloon Analogue Risk Task"] (w=0.1, score=96) → balloon_analog_risk_task.label["balloon analog risk task"]
HIGH     deepmreye_closed_training.synonyms["deepmreye eyes closed run"] (w=1.0, score=96) → deepmreye_resting_eyes_closed.synonym["deepmreye eyes-closed run"]
HIGH     baseline_post_control_2.synonyms["post-intervention baseline 2"] (w=0.1, score=96) → baseline_post_general.label["post-intervention baseline"]
HIGH     learning_and_memory.synonyms["paired associate learning"] (w=0.1, score=96) → associative.synonym["paired-associate learning"]
HIGH     resting_state_eyes_closed.synonyms["eyes-closed resting state"] (w=0.1, score=95) → deepmreye_resting_eyes_closed.synonym["deepmreye eyes-closed resting state"]
HIGH     resting_state_eyes_closed.synonyms["eyes closed resting state"] (w=0.1, score=95) → deepmreye_resting_eyes_closed.synonym["deepmreye resting state eyes closed"]
HIGH     resting_state_eyes_closed.synonyms["resting state eyes closed"] (w=0.1, score=95) → deepmreye_resting_eyes_closed.synonym["deepmreye resting state eyes closed"]
HIGH     resting_state_eyes_closed.synonyms["closed eyes resting state"] (w=0.1, score=95) → deepmreye_resting_eyes_closed.synonym["deepmreye resting state eyes closed"]
HIGH     resting_state_technical.synonyms["resting-state scan"] (w=0.1, score=95) → resting_state.label["resting-state"]
HIGH     resting_state_technical.synonyms["resting-state run"] (w=0.1, score=95) → resting_state.label["resting-state"]
HIGH     resting_state_technical.synonyms["resting state baseline"] (w=0.1, score=95) → calibration_baseline.synonym["resting-state baseline"]
HIGH     resting_state_technical.synonyms["eyes closed resting state"] (w=0.1, score=95) → deepmreye_resting_eyes_closed.synonym["deepmreye resting state eyes closed"]
HIGH     resting_state_tms_eeg.synonyms["resting-state TEPs"] (w=0.1, score=95) → resting_state.label["resting-state"]
HIGH     post_heat_stimulation_phase.synonyms["post thermal stimulation"] (w=0.1, score=95) → thermal_stimulation.label["thermal stimulation"]
HIGH     pre_memory_task_phase.synonyms["pre-learning phase"] (w=0.1, score=95) → pre_learning_phase_1.label["pre-learning phase (1)"]
HIGH     pre_memory_task_phase.synonyms["pre-learning phase"] (w=0.1, score=95) → pre_learning_phase_2.label["pre-learning phase (2)"]
HIGH     movie_viewing.synonyms["naturalistic viewing"] (w=0.9, score=95) → naturalistic_passive_viewing.label["naturalistic passive viewing"]
HIGH     movie_viewing.synonyms["naturalistic viewing"] (w=0.9, score=95) → naturalistic_seti_viewing.label["naturalistic seti viewing"]
HIGH     movie_viewing.synonyms["naturalistic viewing"] (w=0.9, score=95) → naturalistic_tunnel_viewing.label["naturalistic tunnel viewing"]
HIGH     movie_viewing.synonyms["video viewing"] (w=0.1, score=95) → video_clips_viewing.label["video clips viewing"]
HIGH     movie_viewing.synonyms["video viewing"] (w=0.1, score=95) → dance_video_viewing.label["dance video viewing"]
HIGH     movie_viewing.synonyms["naturalistic movie paradigm"] (w=0.1, score=95) → naturalistic.synonym["naturalistic paradigm"]
HIGH     video_game_and_video.synonyms["naturalistic fMRI"] (w=0.1, score=95) → naturalistic.label["naturalistic"]
HIGH     video_game_and_video.synonyms["passive viewing"] (w=0.1, score=95) → passive_image_viewing.label["passive image viewing"]
HIGH     video_game_and_video.synonyms["movie-watching task"] (w=0.1, score=95) → movie_viewing.synonym["movie-watching"]
HIGH     audiobooks_and_podcasts.synonyms["narrative listening task"] (w=0.1, score=95) → narrative_listening.label["narrative listening"]
HIGH     audiobooks_and_podcasts.synonyms["naturalistic listening paradigm"] (w=0.1, score=95) → naturalistic.synonym["naturalistic paradigm"]
HIGH     audiovisual_scenes_long_duration.synonyms["naturalistic viewing task"] (w=0.1, score=95) → movie_viewing.synonym["naturalistic viewing"]
HIGH     audiovisual_scenes_long_duration.synonyms["video watching task"] (w=0.1, score=95) → movie_viewing.synonym["video watching"]
HIGH     video_clips_viewing.synonyms["movie clip viewing"] (w=0.1, score=95) → movie_viewing.label["movie viewing"]
